,StudentID,Year,Pref 1,Pref 2,Pref 3,Pref 4,Pref 5,Pref 6,Pref 7,Pref 8,Pref 9,Pref 10,Pref 11,Pref 12,Pref 13,Pref 14,Pref 15
358,210089,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DAN,9PHE,9DGPRO,,,,,
359,210090,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MDNW,9PHE,9DGPRO,,,,,
360,210091,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNW,9PHE,9CR8FD,9FOD,,,,
361,210093,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNW,9PHE,9ART,9MDNM,,,,
362,210094,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9FOD,9MDNM,,,,
363,210096,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNM,9PHE,9ART,9MDNW,,,,
364,210097,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDNW,9PHE,9ART,,,,,
365,210098,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9DTE,9PHE,9ART,9DGPRO,,,,
366,210099,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9DAN,9MUS,,,,
367,210100,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9CR8FD,9MUS,,,,
368,210101,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ENGTEC,9PHE,9ART,,,,,
369,210102,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9MDNW,9PHE,9ART,9FOD,,,,
370,210103,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9DRA,9PHE,9ART,9FOD,,,,
371,210104,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9FOD,9PHE,9MUS,,,,,
372,210105,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
373,210106,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9PHE,9FOD,9MDNM,,,,,
374,210107,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DAN,9PHE,9MUS,,,,,
375,210109,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9MDNW,9PHE,9MDNM,9PGHD,,,,
376,210110,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9CR8FD,9FOD,,,,
377,210111,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9CR8FD,9DRA,,,,
378,210112,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ENGTEC,9PHE,9FOD,,,,,
379,210114,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDFL,9PHE,9MDNW,9PGHD,,,,
380,210115,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9MDAN,,,,,
381,210116,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9PGHD,,,,,
382,210117,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,9ART,9FOD,,,,
383,210118,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9ART,9MUS,,,,
384,210119,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9FOD,9MDNM,,,,
385,210120,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9MUS,,,,,
386,210122,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9MDNW,9PHE,9CR8FD,,,,,
387,210124,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DRA,9PHE,9ART,9MUS,,,,
388,210125,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDNW,9PHE,9MDNM,,,,,
389,210126,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9DAN,9PHE,9FOD,,,,,
390,210130,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
391,210132,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DAN,9PHE,9MUS,,,,,
392,210133,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DRA,9PHE,9ART,9MUS,,,,
393,210136,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DAN,9PHE,9DGPRO,,,,,
394,210137,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DAN,9PHE,9ART,,,,,
395,210138,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDFL,9PHE,9DAN,9MDNW,,,,
396,210141,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9FOD,9PHE,9ART,9MDNW,,,,
397,210142,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MUS,9PHE,9MDNM,9MDNW,,,,
398,210144,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDFL,9PHE,9MDAN,,,,,
399,210145,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9MDNW,,,,
400,210146,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9FOD,9PHE,9MDNM,9MDNW,,,,
401,210150,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
402,210151,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9ART,,,,,,
403,210152,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9PGHD,9PHE,9FOD,9MDNW,,,,
404,210155,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9MUS,9PHE,9ART,9MDAN,,,,
405,210156,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PHE,9ART,,,,,,
406,210157,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
407,210158,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9CR8FD,9DRA,,,,
408,210159,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,9ART,9FOD,,,,
409,210160,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9CR8FD,,,,,
410,210161,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9CR8FD,,,,,,
411,210163,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MDNW,9PHE,9FOD,,,,,
412,210164,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9MDNW,9PGHD,,,,
413,210165,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9MDAN,9MDNM,,,,
414,210166,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9MUS,9PHE,9ART,9FOD,,,,
415,210167,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9FOD,9MDAN,,,,
416,210168,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9DRA,9MDNW,,,,
417,210169,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9DRA,9FOD,,,,
418,210170,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MUS,9PHE,9DRA,9MDNW,,,,
419,210171,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9ART,9CR8FD,,,,
420,210172,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9PGHD,9PHE,9DAN,9MDNW,,,,
421,210173,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ART,9PHE,9MDNM,,,,,
422,210174,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNW,9PHE,9FOD,9MUS,,,,
423,210175,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9DRA,,,,
424,210176,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9FOD,9PHE,9MDNM,,,,,
425,210177,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDFL,9PHE,9MDNW,9PGHD,,,,
426,210178,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MDNW,9PHE,9CR8FD,9MDAN,,,,
427,210180,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNM,9PHE,9DGPRO,9MDNW,,,,
428,210181,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MUS,9PHE,9DRA,,,,,
429,210182,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNM,9PHE,9MDNW,,,,,
430,210184,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9MDAN,,,,,,
431,210185,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
432,210186,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PHE,9FOD,,,,,,
433,210187,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9MDAN,,,,,,
434,210188,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9FOD,9MDNW,,,,
435,210189,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNM,9PHE,9DRA,9MUS,,,,
436,210190,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9PGHD,9PHE,9ART,9FOD,,,,
437,210191,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ENGTEC,9PHE,9MUS,,,,,
438,210192,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DRA,9PHE,9ART,9CR8FD,,,,
439,210193,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MUS,9PHE,9DRA,,,,,
441,210197,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
442,210199,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9FOD,9PHE,9DAN,9MUS,,,,
443,210201,09,9CARE,9PD,SU2ARTS,SU2ENG,SU2FD,SU2HUM,SU2MTH,SU2SCI,SWDPE,SU2DTE,,,,,
444,210202,09,9CARE,9PD,SC2DT,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SC3ENG,SWDPE,SC2ART,SC2FD,SC3MTH,,,
445,210203,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
446,210204,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
447,210205,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
448,210206,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
449,210207,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
450,210208,09,9CARE,9PD,SU2ARTS,SU2ENG,SU2FD,SU2HUM,SU2MTH,SU2SCI,SWDPE,SU2DTE,,,,,
451,210209,09,9CARE,9PD,SC3ARTS,SC3HUM,SC3HWB,SC3SCI,SC4ENG,SC4MTH,SWDPE,,,,,,
452,210210,09,9CARE,9PD,SC3ARTS,SC3ENG,SC3HUM,SC3HWB,SC3MTH,SC3SCI,SWDPE,,,,,,
453,210211,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9CR8FD,9FOD,,,,
454,210212,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PGHD,9PHE,9ART,9FOD,,,,
455,210214,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDFL,9PHE,9ART,9FOD,,,,
456,210215,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9ART,,,,,
457,210217,09,9CARE,9PD,SC3ARTS,SC3ENG,SC3HUM,SC3HWB,SC3MTH,SC3SCI,SWDPE,,,,,,
458,210218,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9PGHD,9PHE,9FOD,,,,,
459,210219,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNW,9PHE,9DRA,9MDAN,,,,
460,210220,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9MUS,9PHE,9DRA,9MDNM,,,,
462,210226,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MDNW,9PHE,9CR8FD,9MDAN,,,,
464,210228,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDNW,9PHE,9MDNM,,,,,
465,210229,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9MUS,9PHE,9ART,9MDAN,,,,
469,210234,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9ART,9FOD,,,,
470,210235,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9MDNW,,,,
471,210236,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9ENGTEC,9PHE,9MDNM,9MDNW,,,,
472,210237,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9ART,9MDAN,,,,
473,210238,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MUS,9PHE,9FOD,9MDNW,,,,
474,210239,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNM,9PHE,9FOD,9MDNW,,,,
475,210240,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9MDAN,,,,,,
476,210241,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9FOD,9PHE,9CR8FD,9DGPRO,,,,
477,210242,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
478,210243,09,9CARE,9PD,SC2DT,SC2HUM,SC2MUS,SC2SCI,SC4ENG,SC4MTH,SWDPE,SC2ART,SC2FD,,,,
481,210247,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9MDFL,9PHE,9FOD,9MDAN,,,,
482,210248,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9PGHD,,,,,
484,210250,09,9CARE,9PD,SU2ARTS,SU2FD,SU2HUM,SU2MTH,SU2SCI,SU3ENG,SWDPE,SU2DTE,,,,,
485,210276,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9MDNW,9PHE,9FOD,9MDNM,,,,
490,210302,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9CR8FD,9PHE,9FOD,,,,,
492,210307,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9DRA,,,,
493,210309,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9PGHD,9PHE,9ART,9FOD,,,,
495,210315,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9PGHD,,,,,,
496,210317,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9PGHD,,,,,,
498,210319,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9ART,,,,,
507,210333,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9MDNM,9PGHD,,,,
513,210342,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PGHD,9PHE,9ART,,,,,
875,220432,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9MUS,,,,,
876,220433,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9CR8FD,9PHE,9ART,,,,,
877,220434,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9CR8FD,9DTE,9FOD,9PHE,,,,
884,220441,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9PGHD,9PHE,9DAN,9FOD,,,,
906,220472,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9ART,,,,,
909,220476,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,,,,,,
919,220487,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9MUS,9PHE,9FOD,9MUS,,,,
920,220488,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PGHD,9PHE,9CR8FD,9MDNM,,,,
922,220490,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNM,9PHE,9FOD,9PGHD,,,,
927,220496,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNM,9PHE,9FOD,9MDNW,,,,
929,220498,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DTE,9PHE,9FOD,9PGHD,,,,
931,220500,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9MDNW,9PHE,,,,,,
934,220504,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,,,,,,
935,220505,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,,,,,,
936,220506,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MDNW,9PHE,,,,,,
937,220507,09,9CARE,9PD,SU2ARTS,SU2DTE,SU2ENG,SU2HUM,SU2MTH,SU2SCI,SWDPE,,,,,,
